Container_ID,Shipment_ID,Container_Type,Container_Number,Free_Days,Port_Dwell_Days,DD_Days,DD_Rate_Per_Day_USD,DD_Charge_USD,DD_Status,Picked_Up,Carrier,POD
CONT0002872,SHP000505,20RF,MSCU4328927,7,12,5,250,1250,Charged,Yes,CMA CGM,Toronto
CONT0002873,SHP000505,20GP,MSCU8425350,5,14,9,75,675,Charged,Yes,CMA CGM,Toronto
CONT0002874,SHP000505,20GP,MSCU3374916,5,7,2,75,150,Charged,Yes,CMA CGM,Toronto
CONT0002875,SHP000506,40HC,MSCU5869878,10,3,0,0,0,No Charge,Yes,CMA CGM,New York
CONT0002876,SHP000506,40HC,MSCU9110583,14,4,0,0,0,No Charge,Yes,CMA CGM,New York
CONT0002877,SHP000506,40RF,MSCU8167112,14,8,0,0,0,No Charge,Yes,CMA CGM,New York
CONT0002878,SHP000506,20RF,MSCU2817583,5,10,5,250,1250,Charged,Yes,CMA CGM,New York
CONT0002879,SHP000507,20RF,MSCU6869794,14,6,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0002880,SHP000507,20RF,MSCU5965982,14,7,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0002881,SHP000507,20RF,MSCU9791515,5,10,5,250,1250,Charged,Yes,Yang Ming,New York
CONT0002882,SHP000507,40HC,MSCU1269740,7,4,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0002883,SHP000507,40GP,MSCU3709132,5,10,5,150,750,Charged,Yes,Yang Ming,New York
CONT0002884,SHP000507,40HC,MSCU4292975,10,3,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0002885,SHP000507,40GP,MSCU3133795,14,10,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0002886,SHP000507,40HC,MSCU5091581,5,10,5,75,375,Charged,Yes,Yang Ming,New York
CONT0002887,SHP000507,40HC,MSCU5773351,5,8,3,75,225,Charged,Yes,Yang Ming,New York
CONT0002888,SHP000507,20GP,MSCU2912898,14,4,0,0,0,No Charge,Yes,Yang Ming,New York
CONT0002889,SHP000508,20GP,MSCU2386066,10,8,0,0,0,No Charge,Yes,Maersk,Seattle
CONT0002890,SHP000508,20GP,MSCU2161701,10,1,0,0,0,No Charge,Yes,Maersk,Seattle
CONT0002891,SHP000508,20GP,MSCU1515563,14,3,0,0,0,No Charge,Yes,Maersk,Seattle
CONT0002892,SHP000508,40HC,MSCU4505346,5,3,0,0,0,No Charge,Yes,Maersk,Seattle
CONT0002893,SHP000508,40RF,MSCU8645617,10,8,0,0,0,No Charge,Yes,Maersk,Seattle
CONT0002894,SHP000508,40HC,MSCU9516116,7,4,0,0,0,No Charge,Yes,Maersk,Seattle
CONT0002895,SHP000508,20GP,MSCU4135511,7,6,0,0,0,No Charge,Yes,Maersk,Seattle
CONT0002896,SHP000508,20RF,MSCU8918739,5,5,0,0,0,No Charge,Yes,Maersk,Seattle
CONT0002897,SHP000509,40GP,MSCU9478488,5,5,0,0,0,No Charge,Yes,ZIM,Vancouver
CONT0002898,SHP000509,40GP,MSCU3613325,14,7,0,0,0,No Charge,Yes,ZIM,Vancouver
CONT0002899,SHP000509,20RF,MSCU3327151,5,4,0,0,0,No Charge,Yes,ZIM,Vancouver
CONT0002900,SHP000509,40GP,MSCU9698108,14,7,0,0,0,No Charge,Yes,ZIM,Vancouver
CONT0002901,SHP000509,40RF,MSCU6588030,7,5,0,0,0,No Charge,Yes,ZIM,Vancouver
CONT0002902,SHP000510,20RF,MSCU3156471,10,10,0,0,0,No Charge,Yes,Hapag-Lloyd,Seattle
CONT0002903,SHP000510,20GP,MSCU3369785,10,1,0,0,0,No Charge,Yes,Hapag-Lloyd,Seattle
CONT0002904,SHP000510,20GP,MSCU2448892,5,9,4,200,800,Charged,Yes,Hapag-Lloyd,Seattle
CONT0002905,SHP000510,40HC,MSCU2443116,10,7,0,0,0,No Charge,Yes,Hapag-Lloyd,Seattle
CONT0002906,SHP000510,40HC,MSCU4497571,5,9,4,150,600,Charged,Yes,Hapag-Lloyd,Seattle
CONT0002907,SHP000510,20RF,MSCU4404402,7,8,1,75,75,Charged,Yes,Hapag-Lloyd,Seattle
CONT0002908,SHP000510,40HC,MSCU8059996,5,4,0,0,0,No Charge,Yes,Hapag-Lloyd,Seattle
CONT0002909,SHP000511,40GP,MSCU1215813,7,7,0,0,0,No Charge,No,MSC,Houston
CONT0002910,SHP000511,20GP,MSCU1879381,5,1,0,0,0,No Charge,No,MSC,Houston
CONT0002911,SHP000511,20RF,MSCU9741619,7,2,0,0,0,No Charge,No,MSC,Houston
CONT0002912,SHP000511,40RF,MSCU1752540,5,1,0,0,0,No Charge,No,MSC,Houston
CONT0002913,SHP000511,40HC,MSCU5675458,7,9,2,100,200,Charged,No,MSC,Houston
CONT0002914,SHP000512,40RF,MSCU4015042,5,6,1,250,250,Charged,Yes,MSC,Toronto
CONT0002915,SHP000512,20GP,MSCU5404222,5,10,5,100,500,Charged,Yes,MSC,Toronto
CONT0002916,SHP000512,20RF,MSCU2485126,7,8,1,200,200,Charged,Yes,MSC,Toronto
CONT0002917,SHP000512,40GP,MSCU9955503,7,7,0,0,0,No Charge,Yes,MSC,Toronto
CONT0002918,SHP000512,40GP,MSCU3300246,5,9,4,75,300,Charged,Yes,MSC,Toronto
CONT0002919,SHP000512,40HC,MSCU6085171,14,9,0,0,0,No Charge,Yes,MSC,Toronto
CONT0002920,SHP000513,20GP,MSCU6829790,14,5,0,0,0,No Charge,Yes,COSCO,New York
CONT0002921,SHP000513,20GP,MSCU6852757,7,2,0,0,0,No Charge,Yes,COSCO,New York
CONT0002922,SHP000513,40RF,MSCU8258669,7,4,0,0,0,No Charge,Yes,COSCO,New York
CONT0002923,SHP000513,20RF,MSCU9453001,14,4,0,0,0,No Charge,Yes,COSCO,New York
CONT0002924,SHP000513,40RF,MSCU3093662,10,3,0,0,0,No Charge,Yes,COSCO,New York
CONT0002925,SHP000513,40RF,MSCU4905409,10,3,0,0,0,No Charge,Yes,COSCO,New York
CONT0002926,SHP000513,20GP,MSCU2742243,14,7,0,0,0,No Charge,Yes,COSCO,New York
CONT0002927,SHP000513,20RF,MSCU2649093,14,8,0,0,0,No Charge,Yes,COSCO,New York
CONT0002928,SHP000514,40GP,MSCU9904849,14,8,0,0,0,No Charge,Yes,ONE,Chicago
CONT0002929,SHP000514,20RF,MSCU9824221,7,7,0,0,0,No Charge,Yes,ONE,Chicago
CONT0002930,SHP000514,20RF,MSCU3708933,10,1,0,0,0,No Charge,Yes,ONE,Chicago
CONT0002931,SHP000514,40RF,MSCU3666156,14,7,0,0,0,No Charge,Yes,ONE,Chicago
CONT0002932,SHP000514,20RF,MSCU8446621,7,7,0,0,0,No Charge,Yes,ONE,Chicago
CONT0002933,SHP000514,20RF,MSCU7661931,5,10,5,100,500,Charged,Yes,ONE,Chicago
CONT0002934,SHP000515,40GP,MSCU4141723,5,14,9,150,1350,Charged,Yes,ZIM,Seattle
CONT0002935,SHP000515,40RF,MSCU5057359,5,15,10,150,1500,Charged,Yes,ZIM,Seattle
CONT0002936,SHP000516,20GP,MSCU3274639,10,10,0,0,0,No Charge,Yes,MSC,Chicago
CONT0002937,SHP000516,20RF,MSCU9057631,10,6,0,0,0,No Charge,Yes,MSC,Chicago
CONT0002938,SHP000516,40HC,MSCU9321592,14,3,0,0,0,No Charge,Yes,MSC,Chicago
CONT0002939,SHP000516,40RF,MSCU4153461,14,5,0,0,0,No Charge,Yes,MSC,Chicago
CONT0002940,SHP000517,40HC,MSCU1492012,10,9,0,0,0,No Charge,Yes,COSCO,Seattle
CONT0002941,SHP000518,20RF,MSCU2834763,5,5,0,0,0,No Charge,Yes,ONE,Houston
CONT0002942,SHP000518,40RF,MSCU4162018,14,6,0,0,0,No Charge,Yes,ONE,Houston
CONT0002943,SHP000518,40HC,MSCU7651859,5,3,0,0,0,No Charge,Yes,ONE,Houston
CONT0002944,SHP000518,40RF,MSCU8405483,10,2,0,0,0,No Charge,Yes,ONE,Houston
CONT0002945,SHP000518,40RF,MSCU8189549,5,2,0,0,0,No Charge,Yes,ONE,Houston
CONT0002946,SHP000518,20GP,MSCU1073195,5,1,0,0,0,No Charge,Yes,ONE,Houston
CONT0002947,SHP000518,40RF,MSCU4035787,7,5,0,0,0,No Charge,Yes,ONE,Houston
CONT0002948,SHP000518,40HC,MSCU8768782,14,9,0,0,0,No Charge,Yes,ONE,Houston
CONT0002949,SHP000518,40GP,MSCU4291303,5,4,0,0,0,No Charge,Yes,ONE,Houston
CONT0002950,SHP000519,40GP,MSCU6702498,5,2,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0002951,SHP000519,20RF,MSCU1606142,5,2,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0002952,SHP000519,40RF,MSCU1385166,14,5,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0002953,SHP000519,40GP,MSCU4039328,14,10,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0002954,SHP000519,20RF,MSCU4536982,7,4,0,0,0,No Charge,Yes,CMA CGM,Los Angeles
CONT0002955,SHP000520,20RF,MSCU3821058,5,9,4,75,300,Charged,Yes,ZIM,Los Angeles
CONT0002956,SHP000520,40GP,MSCU1332406,5,1,0,0,0,No Charge,Yes,ZIM,Los Angeles
CONT0002957,SHP000520,20RF,MSCU8104723,7,5,0,0,0,No Charge,Yes,ZIM,Los Angeles
CONT0002958,SHP000521,20RF,MSCU7098183,7,5,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0002959,SHP000522,20GP,MSCU6479968,7,21,14,150,2100,Charged,Yes,ZIM,Chicago
CONT0002960,SHP000522,40HC,MSCU7560365,14,15,1,150,150,Charged,Yes,ZIM,Chicago
CONT0002961,SHP000522,40HC,MSCU1833822,10,20,10,200,2000,Charged,Yes,ZIM,Chicago
CONT0002962,SHP000522,40GP,MSCU7071456,14,22,8,200,1600,Charged,Yes,ZIM,Chicago
CONT0002963,SHP000522,40GP,MSCU5267887,10,18,8,150,1200,Charged,Yes,ZIM,Chicago
CONT0002964,SHP000522,20RF,MSCU8199730,10,15,5,150,750,Charged,Yes,ZIM,Chicago
CONT0002965,SHP000522,40GP,MSCU5490723,14,19,5,250,1250,Charged,Yes,ZIM,Chicago
CONT0002966,SHP000522,40GP,MSCU6925271,7,18,11,250,2750,Charged,Yes,ZIM,Chicago
CONT0002967,SHP000523,20RF,MSCU4621098,14,3,0,0,0,No Charge,Yes,ONE,Seattle
CONT0002968,SHP000523,40RF,MSCU6254453,14,7,0,0,0,No Charge,Yes,ONE,Seattle
CONT0002969,SHP000523,20RF,MSCU8931634,7,3,0,0,0,No Charge,Yes,ONE,Seattle
CONT0002970,SHP000523,20GP,MSCU9521022,10,9,0,0,0,No Charge,Yes,ONE,Seattle
CONT0002971,SHP000523,20RF,MSCU4664866,10,4,0,0,0,No Charge,Yes,ONE,Seattle
CONT0002972,SHP000523,20RF,MSCU6657553,10,5,0,0,0,No Charge,Yes,ONE,Seattle
CONT0002973,SHP000523,40HC,MSCU6354067,5,6,1,75,75,Charged,Yes,ONE,Seattle
CONT0002974,SHP000523,40RF,MSCU3933805,5,6,1,75,75,Charged,Yes,ONE,Seattle
CONT0002975,SHP000524,40GP,MSCU1137414,10,7,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0002976,SHP000524,40HC,MSCU3889293,5,8,3,100,300,Charged,Yes,CMA CGM,Chicago
CONT0002977,SHP000524,20RF,MSCU8496673,7,10,3,75,225,Charged,Yes,CMA CGM,Chicago
CONT0002978,SHP000524,40RF,MSCU6280331,7,8,1,100,100,Charged,Yes,CMA CGM,Chicago
CONT0002979,SHP000524,40GP,MSCU1479448,10,6,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0002980,SHP000524,40HC,MSCU6891556,5,7,2,100,200,Charged,Yes,CMA CGM,Chicago
CONT0002981,SHP000524,40GP,MSCU1081630,5,6,1,75,75,Charged,Yes,CMA CGM,Chicago
CONT0002982,SHP000524,40GP,MSCU2580636,10,6,0,0,0,No Charge,Yes,CMA CGM,Chicago
CONT0002983,SHP000525,40GP,MSCU2085992,10,4,0,0,0,No Charge,Yes,HMM,Chicago
CONT0002984,SHP000525,40HC,MSCU4901379,7,8,1,250,250,Charged,Yes,HMM,Chicago
CONT0002985,SHP000525,40HC,MSCU4155638,7,8,1,250,250,Charged,Yes,HMM,Chicago
CONT0002986,SHP000525,40GP,MSCU5009764,5,2,0,0,0,No Charge,Yes,HMM,Chicago
CONT0002987,SHP000525,40HC,MSCU3799611,10,10,0,0,0,No Charge,Yes,HMM,Chicago
CONT0002988,SHP000525,20RF,MSCU5432413,14,6,0,0,0,No Charge,Yes,HMM,Chicago
CONT0002989,SHP000525,20RF,MSCU4073227,7,9,2,200,400,Charged,Yes,HMM,Chicago
CONT0002990,SHP000525,40RF,MSCU7098138,10,2,0,0,0,No Charge,Yes,HMM,Chicago
CONT0002991,SHP000526,40GP,MSCU6873658,14,4,0,0,0,No Charge,Yes,Evergreen,Houston
CONT0002992,SHP000526,20GP,MSCU5354426,10,5,0,0,0,No Charge,Yes,Evergreen,Houston
CONT0002993,SHP000526,20GP,MSCU4894835,14,1,0,0,0,No Charge,Yes,Evergreen,Houston
CONT0002994,SHP000526,20RF,MSCU6107595,10,2,0,0,0,No Charge,Yes,Evergreen,Houston
CONT0002995,SHP000526,40GP,MSCU8612753,10,6,0,0,0,No Charge,Yes,Evergreen,Houston
CONT0002996,SHP000526,20RF,MSCU4128564,5,7,2,100,200,Charged,Yes,Evergreen,Houston
CONT0002997,SHP000526,40GP,MSCU5151534,5,7,2,200,400,Charged,Yes,Evergreen,Houston
CONT0002998,SHP000527,20GP,MSCU3355474,14,5,0,0,0,No Charge,Yes,ONE,Seattle
CONT0002999,SHP000527,40HC,MSCU8099755,5,6,1,200,200,Charged,Yes,ONE,Seattle
CONT0003000,SHP000527,20GP,MSCU3915877,7,7,0,0,0,No Charge,Yes,ONE,Seattle
CONT0003001,SHP000527,40HC,MSCU9820102,14,1,0,0,0,No Charge,Yes,ONE,Seattle
CONT0003002,SHP000527,20RF,MSCU3680726,5,9,4,200,800,Charged,Yes,ONE,Seattle
CONT0003003,SHP000527,20GP,MSCU8111802,5,10,5,250,1250,Charged,Yes,ONE,Seattle
CONT0003004,SHP000527,20RF,MSCU5034902,7,2,0,0,0,No Charge,Yes,ONE,Seattle
CONT0003005,SHP000528,40RF,MSCU6637599,5,20,15,250,3750,Charged,Yes,CMA CGM,Los Angeles
CONT0003006,SHP000528,20GP,MSCU6213765,5,23,18,200,3600,Charged,Yes,CMA CGM,Los Angeles
CONT0003007,SHP000528,40RF,MSCU3396435,10,17,7,150,1050,Charged,Yes,CMA CGM,Los Angeles
CONT0003008,SHP000528,40GP,MSCU2677020,7,23,16,200,3200,Charged,Yes,CMA CGM,Los Angeles
CONT0003009,SHP000528,40GP,MSCU9908966,7,20,13,150,1950,Charged,Yes,CMA CGM,Los Angeles
CONT0003010,SHP000528,40HC,MSCU2517524,5,21,16,250,4000,Charged,Yes,CMA CGM,Los Angeles
CONT0003011,SHP000529,40GP,MSCU7195781,10,3,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0003012,SHP000529,40HC,MSCU1775072,7,7,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0003013,SHP000529,40GP,MSCU2796285,7,9,2,100,200,Charged,Yes,Maersk,Chicago
CONT0003014,SHP000529,20RF,MSCU7070196,7,5,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0003015,SHP000529,20RF,MSCU4100519,10,8,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0003016,SHP000529,40HC,MSCU1407398,5,2,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0003017,SHP000529,20GP,MSCU9746588,10,5,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0003018,SHP000529,20RF,MSCU7249716,7,5,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0003019,SHP000529,40GP,MSCU9116967,7,2,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0003020,SHP000529,40HC,MSCU1265074,14,2,0,0,0,No Charge,Yes,Maersk,Chicago
CONT0003021,SHP000530,20GP,MSCU8846695,14,3,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0003022,SHP000530,20GP,MSCU8581866,7,7,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0003023,SHP000530,20GP,MSCU8169923,7,3,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0003024,SHP000530,20GP,MSCU9445981,7,10,3,75,225,Charged,Yes,Hapag-Lloyd,Toronto
CONT0003025,SHP000530,40GP,MSCU3629508,14,4,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0003026,SHP000530,40GP,MSCU7661732,5,10,5,250,1250,Charged,Yes,Hapag-Lloyd,Toronto
CONT0003027,SHP000530,40GP,MSCU8726065,5,6,1,200,200,Charged,Yes,Hapag-Lloyd,Toronto
CONT0003028,SHP000530,20GP,MSCU7022766,14,8,0,0,0,No Charge,Yes,Hapag-Lloyd,Toronto
CONT0003029,SHP000531,20RF,MSCU9175938,7,10,3,250,750,Charged,Yes,Hapag-Lloyd,Vancouver
CONT0003030,SHP000531,40HC,MSCU2358537,5,8,3,150,450,Charged,Yes,Hapag-Lloyd,Vancouver
CONT0003031,SHP000531,40HC,MSCU5599709,10,4,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0003032,SHP000531,40GP,MSCU1098623,10,1,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0003033,SHP000532,40GP,MSCU9294106,7,23,16,250,4000,Charged,Yes,HMM,Seattle
CONT0003034,SHP000532,40HC,MSCU1927615,5,20,15,150,2250,Charged,Yes,HMM,Seattle
CONT0003035,SHP000532,40RF,MSCU7706944,7,26,19,150,2850,Charged,Yes,HMM,Seattle
CONT0003036,SHP000532,40GP,MSCU1797321,14,23,9,75,675,Charged,Yes,HMM,Seattle
CONT0003037,SHP000532,40GP,MSCU5582570,10,17,7,250,1750,Charged,Yes,HMM,Seattle
CONT0003038,SHP000532,40HC,MSCU2154396,14,24,10,150,1500,Charged,Yes,HMM,Seattle
CONT0003039,SHP000533,40RF,MSCU9472303,7,4,0,0,0,No Charge,Yes,HMM,Los Angeles
CONT0003040,SHP000534,40GP,MSCU3217318,5,1,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0003041,SHP000534,20GP,MSCU6260866,14,3,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0003042,SHP000534,40HC,MSCU7296438,5,4,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0003043,SHP000534,40HC,MSCU3679037,5,2,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0003044,SHP000534,40GP,MSCU9982809,7,1,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0003045,SHP000534,40GP,MSCU1528923,7,6,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0003046,SHP000534,40RF,MSCU3039412,7,2,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0003047,SHP000534,20GP,MSCU4985579,14,4,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0003048,SHP000534,20RF,MSCU1211902,5,8,3,100,300,Charged,Yes,Hapag-Lloyd,Vancouver
CONT0003049,SHP000534,40HC,MSCU9155269,14,9,0,0,0,No Charge,Yes,Hapag-Lloyd,Vancouver
CONT0003050,SHP000535,20GP,MSCU1717087,14,8,0,0,0,No Charge,No,Hapag-Lloyd,Vancouver
CONT0003051,SHP000535,20GP,MSCU5311394,5,6,1,100,100,Charged,No,Hapag-Lloyd,Vancouver
CONT0003052,SHP000535,20GP,MSCU8663027,5,1,0,0,0,No Charge,No,Hapag-Lloyd,Vancouver
CONT0003053,SHP000535,40HC,MSCU7126768,5,7,2,100,200,Charged,No,Hapag-Lloyd,Vancouver
CONT0003054,SHP000535,40HC,MSCU2748178,5,9,4,250,1000,Charged,No,Hapag-Lloyd,Vancouver
CONT0003055,SHP000535,20GP,MSCU9876595,7,4,0,0,0,No Charge,No,Hapag-Lloyd,Vancouver
CONT0003056,SHP000535,40RF,MSCU2350621,10,2,0,0,0,No Charge,No,Hapag-Lloyd,Vancouver
CONT0003057,SHP000535,40HC,MSCU7096313,10,5,0,0,0,No Charge,No,Hapag-Lloyd,Vancouver
CONT0003058,SHP000535,40GP,MSCU7634179,14,10,0,0,0,No Charge,No,Hapag-Lloyd,Vancouver
CONT0003059,SHP000536,20GP,MSCU4121642,10,6,0,0,0,No Charge,Yes,CMA CGM,New York
CONT0003060,SHP000536,20GP,MSCU4964915,14,7,0,0,0,No Charge,Yes,CMA CGM,New York
CONT0003061,SHP000536,40RF,MSCU9396592,14,8,0,0,0,No Charge,Yes,CMA CGM,New York
CONT0003062,SHP000536,40GP,MSCU6945432,14,3,0,0,0,No Charge,Yes,CMA CGM,New York
CONT0003063,SHP000536,20RF,MSCU7403574,14,2,0,0,0,No Charge,Yes,CMA CGM,New York
CONT0003064,SHP000536,20GP,MSCU7245407,14,9,0,0,0,No Charge,Yes,CMA CGM,New York
CONT0003065,SHP000536,20RF,MSCU2651642,10,8,0,0,0,No Charge,Yes,CMA CGM,New York
CONT0003066,SHP000536,20RF,MSCU5806597,7,9,2,250,500,Charged,Yes,CMA CGM,New York
CONT0003067,SHP000536,40GP,MSCU5843410,5,3,0,0,0,No Charge,Yes,CMA CGM,New York
CONT0003068,SHP000537,40HC,MSCU7559594,14,2,0,0,0,No Charge,Yes,COSCO,Miami
CONT0003069,SHP000538,20RF,MSCU4435865,14,3,0,0,0,No Charge,Yes,ZIM,Los Angeles
CONT0003070,SHP000538,20GP,MSCU2201556,7,1,0,0,0,No Charge,Yes,ZIM,Los Angeles
CONT0003071,SHP000538,40HC,MSCU3921178,14,7,0,0,0,No Charge,Yes,ZIM,Los Angeles
CONT0003072,SHP000539,40HC,MSCU9579175,5,6,1,100,100,Charged,Yes,MSC,Vancouver
CONT0003073,SHP000540,20RF,MSCU9923201,7,2,0,0,0,No Charge,Yes,Maersk,Vancouver
CONT0003074,SHP000541,40HC,MSCU9039605,14,4,0,0,0,No Charge,Yes,HMM,Los Angeles
CONT0003075,SHP000541,40HC,MSCU7326816,5,5,0,0,0,No Charge,Yes,HMM,Los Angeles
CONT0003076,SHP000541,20RF,MSCU1366539,14,10,0,0,0,No Charge,Yes,HMM,Los Angeles
CONT0003077,SHP000541,40RF,MSCU4881016,7,7,0,0,0,No Charge,Yes,HMM,Los Angeles
CONT0003078,SHP000541,40RF,MSCU4689130,5,1,0,0,0,No Charge,Yes,HMM,Los Angeles
CONT0003079,SHP000542,20RF,MSCU4808649,14,10,0,0,0,No Charge,Yes,HMM,Vancouver
CONT0003080,SHP000542,40GP,MSCU3432140,5,6,1,250,250,Charged,Yes,HMM,Vancouver
CONT0003081,SHP000542,20GP,MSCU7430736,5,3,0,0,0,No Charge,Yes,HMM,Vancouver
CONT0003082,SHP000542,40HC,MSCU2080686,10,10,0,0,0,No Charge,Yes,HMM,Vancouver
CONT0003083,SHP000543,20RF,MSCU3435279,5,5,0,0,0,No Charge,Yes,MSC,Seattle
CONT0003084,SHP000543,20RF,MSCU3857812,5,2,0,0,0,No Charge,Yes,MSC,Seattle
CONT0003085,SHP000544,40HC,MSCU9049947,7,9,2,100,200,Charged,Yes,Evergreen,Miami
CONT0003086,SHP000544,20GP,MSCU2468092,5,9,4,100,400,Charged,Yes,Evergreen,Miami
CONT0003087,SHP000544,20RF,MSCU1896378,5,8,3,250,750,Charged,Yes,Evergreen,Miami
CONT0003088,SHP000544,40RF,MSCU9734885,14,6,0,0,0,No Charge,Yes,Evergreen,Miami
CONT0003089,SHP000544,40HC,MSCU8529542,10,10,0,0,0,No Charge,Yes,Evergreen,Miami
CONT0003090,SHP000544,40GP,MSCU2786027,5,6,1,100,100,Charged,Yes,Evergreen,Miami
CONT0003091,SHP000544,40HC,MSCU7865555,14,2,0,0,0,No Charge,Yes,Evergreen,Miami
CONT0003092,SHP000544,40RF,MSCU2592507,10,7,0,0,0,No Charge,Yes,Evergreen,Miami
CONT0003093,SHP000544,20GP,MSCU9263047,5,1,0,0,0,No Charge,Yes,Evergreen,Miami
CONT0003094,SHP000545,40GP,MSCU2589018,7,6,0,0,0,No Charge,Yes,Maersk,Houston
CONT0003095,SHP000545,40GP,MSCU8734268,14,4,0,0,0,No Charge,Yes,Maersk,Houston
CONT0003096,SHP000545,40GP,MSCU7952775,10,6,0,0,0,No Charge,Yes,Maersk,Houston
CONT0003097,SHP000545,40HC,MSCU7887394,5,7,2,250,500,Charged,Yes,Maersk,Houston
CONT0003098,SHP000545,40RF,MSCU2191695,7,8,1,250,250,Charged,Yes,Maersk,Houston
CONT0003099,SHP000545,40RF,MSCU1898452,5,10,5,100,500,Charged,Yes,Maersk,Houston
CONT0003100,SHP000545,20GP,MSCU2909727,14,9,0,0,0,No Charge,Yes,Maersk,Houston
CONT0003101,SHP000545,20GP,MSCU8147400,7,1,0,0,0,No Charge,Yes,Maersk,Houston
CONT0003102,SHP000545,40GP,MSCU2928025,14,6,0,0,0,No Charge,Yes,Maersk,Houston
CONT0003103,SHP000545,20RF,MSCU3022230,14,4,0,0,0,No Charge,Yes,Maersk,Houston
CONT0003104,SHP000546,40RF,MSCU9839636,7,5,0,0,0,No Charge,Yes,COSCO,Chicago
CONT0003105,SHP000546,20GP,MSCU1761836,10,8,0,0,0,No Charge,Yes,COSCO,Chicago
CONT0003106,SHP000546,40GP,MSCU8989673,10,13,3,75,225,Charged,Yes,COSCO,Chicago
CONT0003107,SHP000546,40HC,MSCU7233935,7,13,6,150,900,Charged,Yes,COSCO,Chicago
CONT0003108,SHP000546,40HC,MSCU8064851,10,12,2,100,200,Charged,Yes,COSCO,Chicago
CONT0003109,SHP000546,40RF,MSCU3074710,7,13,6,250,1500,Charged,Yes,COSCO,Chicago
CONT0003110,SHP000547,40GP,MSCU3585824,7,8,1,150,150,Charged,Yes,Yang Ming,Vancouver
CONT0003111,SHP000547,20GP,MSCU8347503,7,6,0,0,0,No Charge,Yes,Yang Ming,Vancouver
CONT0003112,SHP000547,40GP,MSCU6413525,10,2,0,0,0,No Charge,Yes,Yang Ming,Vancouver
CONT0003113,SHP000547,20RF,MSCU4011579,5,5,0,0,0,No Charge,Yes,Yang Ming,Vancouver
CONT0003114,SHP000547,20RF,MSCU1626170,5,3,0,0,0,No Charge,Yes,Yang Ming,Vancouver
CONT0003115,SHP000547,40GP,MSCU5380869,5,9,4,200,800,Charged,Yes,Yang Ming,Vancouver
CONT0003116,SHP000547,40GP,MSCU5222642,10,5,0,0,0,No Charge,Yes,Yang Ming,Vancouver
CONT0003117,SHP000547,40HC,MSCU7536601,10,4,0,0,0,No Charge,Yes,Yang Ming,Vancouver
CONT0003118,SHP000547,40GP,MSCU1145575,7,1,0,0,0,No Charge,Yes,Yang Ming,Vancouver
CONT0003119,SHP000547,40RF,MSCU6665244,14,10,0,0,0,No Charge,Yes,Yang Ming,Vancouver
CONT0003120,SHP000548,40HC,MSCU7079433,5,10,5,200,1000,Charged,Yes,ONE,Houston
CONT0003121,SHP000548,20GP,MSCU3950139,14,3,0,0,0,No Charge,Yes,ONE,Houston
CONT0003122,SHP000548,40GP,MSCU6513362,5,8,3,200,600,Charged,Yes,ONE,Houston
CONT0003123,SHP000548,40RF,MSCU2079981,5,7,2,200,400,Charged,Yes,ONE,Houston
CONT0003124,SHP000548,40RF,MSCU8893152,5,4,0,0,0,No Charge,Yes,ONE,Houston
CONT0003125,SHP000548,20GP,MSCU9023184,7,7,0,0,0,No Charge,Yes,ONE,Houston
